Base URL,article
https://medium.com/@hayeah/,https://medium.com/@hayeah/@hayeah/0x0b-bezier-curve-d6ab2ca29f37
https://medium.com/@hayeah/,https://medium.com/@hayeah/@hayeah/0x0a-uber-santa-138346484758
https://weka.medium.com/,https://weka.medium.com/mvp-of-ens-on-l2-with-optimism-demo-video-how-to-try-it-yourself-b44c390cbd67
https://weka.medium.com/,https://weka.medium.com/defeating-the-cobo-vault-pros-self-destruct-mechanism-abf321e2f5b5
https://weka.medium.com/,https://weka.medium.com/a-general-purpose-bridge-for-ethereum-layer-2s-e28810ec1d88
https://weka.medium.com/,https://weka.medium.com/warning-bulletin-for-users-migrating-ens-names-owned-by-contracts-c43cee93e318
https://weka.medium.com/,https://weka.medium.com/migrating-your-ensnow-domains-to-the-new-registrar-c0085eaaeff2
https://weka.medium.com/,https://weka.medium.com/ens-is-upgrading-heres-what-you-need-to-do-f26423339fcf
https://weka.medium.com/,https://weka.medium.com/upcoming-changes-to-the-ens-root-a1b78fd52b38
https://weka.medium.com/,https://weka.medium.com/introducing-luxe-on-ens-35a9ee2383ce
https://weka.medium.com/,https://weka.medium.com/announcing-support-for-xyz-on-ens-7f5bc7fe1b24
https://weka.medium.com/,https://weka.medium.com/ens-progress-update-mid-2018-3f311e7aea11
https://weka.medium.com/,https://weka.medium.com/renewing-or-releasing-your-ens-name-e8208445f8e1
https://weka.medium.com/,https://weka.medium.com/how-to-list-your-domain-on-ensnow-7297808f31f5
https://weka.medium.com/,https://weka.medium.com/on-paritys-proposed-changes-to-selfdestruct-behaviour-c3f0e5bc0f49
https://weka.medium.com/,https://weka.medium.com/how-to-turn-1-digital-cat-into-150-analogue-cows-bc1ddb91845f
https://weka.medium.com/,https://weka.medium.com/why-were-giving-100-of-ether-cards-seasonal-design-profits-to-worldbuilders-287db92efcef
https://weka.medium.com/,https://weka.medium.com/how-to-claim-your-dns-domain-on-ens-e600ef2d92ca
https://weka.medium.com/,https://weka.medium.com/blockchains-coercion-free-consensus-systems-30e78b4332ea
https://weka.medium.com/,https://weka.medium.com/why-i-find-iota-deeply-alarming-934f1908194b
https://weka.medium.com/,https://weka.medium.com/announcing-the-winners-of-the-first-underhanded-solidity-coding-contest-282563a87079
https://weka.medium.com/,https://weka.medium.com/results-of-the-first-ens-workshop-ab5e8d39fb79
https://medium.com/@VitalikButerin/,https://medium.com/infinitism
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/infinitism/erc-4337-account-abstraction-without-ethereum-protocol-changes-d75c9d94dc4a
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/tag/ethereum?source=user_profile--------------------ethereum-----------------
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/cantor-was-wrong-debunking-the-infinite-set-hierarchy-e9ba5015102
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/tag/mathematics?source=user_profile--------------------mathematics-----------------
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/liberation-through-radical-decentralization-22fc4bedc2ac
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/tag/blockchain?source=user_profile--------------------blockchain-----------------
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/safety-under-dynamic-validator-sets-ef0c3bbdf9f6
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/minimal-slashing-conditions-20f0b500fc6c
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/the-meaning-of-decentralization-a0c92b76a274
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/zk-snarks-under-the-hood-b33151a013f6
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/tag/security?source=user_profile--------------------security-----------------
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/exploring-elliptic-curve-pairings-c73c1864e627
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/parametrizing-casper-the-decentralization-finality-time-overhead-tradeoff-3f2011672735
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/a-proof-of-stake-design-philosophy-506585978d51
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/quadratic-arithmetic-programs-from-zero-to-hero-f6d558cea649
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/tag/programming?source=user_profile--------------------programming-----------------
https://medium.com/@VitalikButerin/,https://medium.com/@VitalikButerin/@VitalikButerin/why-cryptoeconomics-and-x-risk-researchers-should-listen-to-each-other-more-a2db72b3e86b
https://medium.com/wintermute-trading,https://medium.com/wintermute-trading/wintermute-defi-governance-digest-january-2024-week-3-4d8ccbbc3da5?source=collection_home---4------0-----------------------
https://medium.com/wintermute-trading,https://medium.com/wintermute-trading/wintermute-defi-governance-digest-january-2024-week-2-1cce72366d43?source=collection_home---4------1-----------------------
https://medium.com/wintermute-trading,https://medium.com/wintermute-trading/wintermute-defi-governance-digest-january-2024-week-1-a276a0b2d871?source=collection_home---4------2-----------------------
https://medium.com/wintermute-trading,https://medium.com/wintermute-trading/wintermute-defi-governance-digest-december-2023-week-3-67e5221c4f51?source=collection_home---4------3-----------------------
https://www.mechanism.org/,https://www.mechanism.org/spec/01
https://www.mechanism.org/,https://www.mechanism.org/spec/02
https://www.mechanism.org/,https://www.mechanism.org/spec/03
https://www.mechanism.org/,https://www.mechanism.org/spec/04
https://frontier.tech/,https://frontier.tech/infinite-games
https://frontier.tech/,https://frontier.tech/alfred
https://frontier.tech/,https://frontier.tech/the-cake-framework
https://frontier.tech/,https://frontier.tech/measuring-reordering-slippage-in-mev
https://frontier.tech/,https://frontier.tech/ethereums-blockspace-future
https://frontier.tech/,https://frontier.tech/a-tale-of-two-arbitrages
https://frontier.tech/,https://frontier.tech/builder-dominance-and-searcher-dependence
https://frontier.tech/,https://frontier.tech/the-next-steps-in-dex-design
https://frontier.tech/,https://frontier.tech/exploration-of-mev-latencies
https://frontier.tech/,https://frontier.tech/optimistic-relays-and-where-to-find-them
https://frontier.tech/,https://frontier.tech/the-nft-mev-landscape
https://frontier.tech/,https://frontier.tech/the-orderflow-auction-design-space
https://frontier.tech/,https://frontier.tech/beyond-extraction
https://frontier.tech/,https://frontier.tech/a-new-game-in-town
https://frontier.tech/,https://frontier.tech/unpacking-erc-4337
https://frontier.tech/,https://frontier.tech/cake-working-group
